I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.01098,100.41432,-115.35818,-1.77432,1.13710,-1.15359,-500.88715,-64.54712,428.34045,178.22568,88.29435,-1.15359
0.01098,100.37038,-115.35818,-1.77432,1.13985,-1.15359,-500.93015,-64.61143,428.29077,178.22568,88.29023,-1.15359
0.01098,100.41432,-115.35818,-1.77432,1.14259,-1.15909,-500.88715,-64.54712,428.34045,178.22568,88.28611,-1.15909
0.01098,100.37038,-115.35818,-1.76883,1.13710,-1.15909,-500.93015,-64.61143,428.29077,178.23117,88.29435,-1.15909
0.01098,100.37038,-115.35818,-1.76883,1.14259,-1.15909,-500.93015,-64.61143,428.29077,178.23117,88.28611,-1.15909
0.01098,100.37038,-115.35818,-1.76883,1.14534,-1.15909,-500.93015,-64.61143,428.29077,178.23117,88.28199,-1.15909
0.01098,100.41432,-115.35818,-1.76883,1.14259,-1.15909,-500.88715,-64.54712,428.34045,178.23117,88.28611,-1.15909
0.01098,100.37038,-115.35818,-1.76883,1.13985,-1.15909,-500.93015,-64.61143,428.29077,178.23117,88.29023,-1.15909
0.01098,100.37038,-115.35818,-1.77432,1.14534,-1.15909,-500.93015,-64.61143,428.29077,178.22568,88.28199,-1.15909
0.01098,100.41432,-115.35818,-1.76883,1.14259,-1.15909,-500.88715,-64.54712,428.34045,178.23117,88.28611,-1.15909
0.01098,100.37038,-115.35818,-1.76883,1.14534,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.28199,-1.16458
0.01098,100.37038,-115.35818,-1.77432,1.14534,-1.16458,-500.93015,-64.61143,428.29077,178.22568,88.28199,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15083,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.27375,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15633,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26551,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15633,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26551,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15358,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26963,-1.16458
0.01098,100.37038,-115.35818,-1.77432,1.15633,-1.16458,-500.93015,-64.61143,428.29077,178.22568,88.26551,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15358,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26963,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15358,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26963,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15633,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26551,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15358,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26963,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15907,-1.16458,-500.93015,-64.61143,428.29077,178.23117,88.26139,-1.16458
0.01098,100.37038,-115.35818,-1.76883,1.15907,-1.17007,-500.93015,-64.61143,428.29077,178.23117,88.26139,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16457,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.25315,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.17006,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24491,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.17006,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24491,-1.17007
0.01098,100.37038,-115.31424,-1.76334,1.16731,-1.17007,-500.95148,-64.52029,428.23602,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16457,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.25315,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.17006,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24491,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16182,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.25727,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.17006,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24491,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16182,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.25727,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76883,1.16731,-1.17007,-500.93015,-64.61143,428.29077,178.23117,88.24903,-1.17007
0.01098,100.37038,-115.35818,-1.76883,1.16457,-1.17007,-500.93015,-64.61143,428.29077,178.23117,88.25315,-1.17007
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17557,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17557
0.01098,100.37038,-115.35818,-1.76334,1.16731,-1.17557,-500.93015,-64.61143,428.29077,178.23666,88.24903,-1.17557
0.01098,100.37038,-115.35818,-1.76334,1.17281,-1.17557,-500.93015,-64.61143,428.29077,178.23666,88.24079,-1.17557
0.01098,100.37038,-115.35818,-1.76883,1.17006,-1.17557,-500.93015,-64.61143,428.29077,178.23117,88.24491,-1.17557
0.01098,100.37038,-115.35818,-1.76883,1.16731,-1.17557,-500.93015,-64.61143,428.29077,178.23117,88.24903,-1.17557
0.01098,100.37038,-115.35818,-1.76883,1.16731,-1.17557,-500.93015,-64.61143,428.29077,178.23117,88.24903,-1.17557
0.01098,100.37038,-115.35818,-1.77432,1.16182,-1.17557,-500.93015,-64.61143,428.29077,178.22568,88.25727,-1.17557
0.01098,100.37038,-115.35818,-1.77432,1.15633,-1.17557,-500.93015,-64.61143,428.29077,178.22568,88.26551,-1.17557
0.01098,100.41432,-115.35818,-1.77432,1.15633,-1.17557,-500.88715,-64.54712,428.34045,178.22568,88.26551,-1.17557
0.01098,100.37038,-115.35818,-1.77432,1.15907,-1.18106,-500.93015,-64.61143,428.29077,178.22568,88.26139,-1.18106
0.01098,100.37038,-115.35818,-1.77982,1.15633,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.26551,-1.17557
0.01098,100.37038,-115.35818,-1.77432,1.15907,-1.18106,-500.93015,-64.61143,428.29077,178.22568,88.26139,-1.18106
0.01098,100.37038,-115.35818,-1.77432,1.15633,-1.17557,-500.93015,-64.61143,428.29077,178.22568,88.26551,-1.17557
0.01098,100.37038,-115.35818,-1.77982,1.15083,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.27375,-1.17557
0.01098,100.37038,-115.35818,-1.77982,1.14809,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.27787,-1.17557
0.01098,100.37038,-115.35818,-1.77982,1.14809,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.27787,-1.17557
0.01098,100.37038,-115.35818,-1.77982,1.14809,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.27787,-1.17557
0.01098,100.37038,-115.35818,-1.77982,1.15083,-1.17557,-500.93015,-64.61143,428.29077,178.22018,88.27375,-1.17557
0.01098,100.37038,-115.35818,-1.78531,1.14809,-1.17557,-500.93015,-64.61143,428.29077,178.21469,88.27787,-1.17557
0.01098,100.37038,-115.35818,-1.78531,1.14259,-1.17557,-500.93015,-64.61143,428.29077,178.21469,88.28611,-1.17557
0.01098,100.37038,-115.35818,-1.78531,1.13985,-1.17557,-500.93015,-64.61143,428.29077,178.21469,88.29023,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13710,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29435,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13985,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29023,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13985,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29023,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13710,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29435,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13435,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29847,-1.17557
0.01098,100.37038,-115.35818,-1.79630,1.13710,-1.17557,-500.93015,-64.61143,428.29077,178.20370,88.29435,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13985,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.29023,-1.18106
0.01098,100.37038,-115.35818,-1.79630,1.14534,-1.18106,-500.93015,-64.61143,428.29077,178.20370,88.28199,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.13710,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29435,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13710,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29435,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.13985,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29023,-1.17557
0.01098,100.37038,-115.35818,-1.79080,1.14534,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.28199,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14809,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.27787,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14534,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.28199,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14259,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.28611,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14259,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.28611,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14809,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.27787,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.14534,-1.18106,-500.93015,-64.61143,428.29077,178.20920,88.28199,-1.18106
0.01098,100.37038,-115.35818,-1.79080,1.13985,-1.17557,-500.93015,-64.61143,428.29077,178.20920,88.29023,-1.17557
0.01098,100.37038,-115.35818,-1.79630,1.13710,-1.18106,-500.93015,-64.61143,428.29077,178.20370,88.29435,-1.18106
0.01098,100.37038,-115.35818,-1.79630,1.13710,-1.18106,-500.93015,-64.61143,428.29077,178.20370,88.29435,-1.18106
0.01098,100.37038,-115.35818,-1.79630,1.13161,-1.18106,-500.93015,-64.61143,428.29077,178.20370,88.30259,-1.18106
0.01098,100.37038,-115.31424,-1.79630,1.12611,-1.17557,-500.95148,-64.52029,428.23602,178.20370,88.31083,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.12062,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.31907,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.11787,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.32319,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.11513,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.32731,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.10963,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.33555,-1.17557
0.01098,100.41432,-115.35818,-1.79630,1.10963,-1.17557,-500.88715,-64.54712,428.34045,178.20370,88.33555,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.10139,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.34791,-1.17557
0.01098,100.37038,-115.35818,-1.79630,1.09315,-1.17557,-500.93015,-64.61143,428.29077,178.20370,88.36027,-1.17557
0.01098,100.37038,-115.35818,-1.79630,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.20370,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.80179,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.19821,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.80728,1.09315,-1.17557,-500.93015,-64.61143,428.29077,178.19272,88.36027,-1.17557
0.01098,100.37038,-115.35818,-1.80728,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.19272,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.81277,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.18723,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.81277,1.09315,-1.17557,-500.93015,-64.61143,428.29077,178.18723,88.36027,-1.17557
0.01098,100.37038,-115.35818,-1.81277,1.10139,-1.17557,-500.93015,-64.61143,428.29077,178.18723,88.34791,-1.17557
0.01098,100.37038,-115.35818,-1.81277,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.18723,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.81827,1.09315,-1.17557,-500.93015,-64.61143,428.29077,178.18173,88.36027,-1.17557
0.01098,100.37038,-115.35818,-1.81827,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.18173,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.81277,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.18723,88.35615,-1.17557
0.01098,100.41432,-115.35818,-1.81277,1.09315,-1.17557,-500.88715,-64.54712,428.34045,178.18723,88.36027,-1.17557
0.01098,100.37038,-115.35818,-1.81827,1.08766,-1.17557,-500.93015,-64.61143,428.29077,178.18173,88.36851,-1.17557
0.01098,100.37038,-115.35818,-1.82376,1.08766,-1.17557,-500.93015,-64.61143,428.29077,178.17624,88.36851,-1.17557
0.01098,100.37038,-115.35818,-1.81827,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.18173,88.36439,-1.17557
0.01098,100.37038,-115.35818,-1.82376,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.17624,88.36439,-1.17557
0.01098,100.37038,-115.35818,-1.82376,1.08492,-1.17557,-500.93015,-64.61143,428.29077,178.17624,88.37263,-1.17557
0.01098,100.37038,-115.35818,-1.82376,1.07942,-1.17557,-500.93015,-64.61143,428.29077,178.17624,88.38087,-1.17557
0.01098,100.37038,-115.35818,-1.82376,1.08492,-1.17557,-500.93015,-64.61143,428.29077,178.17624,88.37263,-1.17557
0.01098,100.41432,-115.35818,-1.82376,1.07942,-1.17007,-500.88715,-64.54712,428.34045,178.17624,88.38087,-1.17007
0.01098,100.37038,-115.35818,-1.82376,1.08217,-1.17007,-500.93015,-64.61143,428.29077,178.17624,88.37675,-1.17007
0.01098,100.37038,-115.35818,-1.82376,1.07668,-1.17007,-500.93015,-64.61143,428.29077,178.17624,88.38499,-1.17007
0.01098,100.37038,-115.35818,-1.82925,1.07393,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.38911,-1.17557
0.01098,100.37038,-115.35818,-1.82925,1.07668,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.38499,-1.17557
0.01098,100.37038,-115.35818,-1.82925,1.08217,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.37675,-1.17557
0.01098,100.37038,-115.35818,-1.82925,1.08492,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.37263,-1.17557
0.01098,100.37038,-115.35818,-1.82925,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.36439,-1.17557
0.01098,100.37038,-115.35818,-1.82925,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.17075,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.83475,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.16525,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35203,-1.17557
0.01098,100.41432,-115.35818,-1.84024,1.09590,-1.17557,-500.88715,-64.54712,428.34045,178.15976,88.35615,-1.17557
0.01098,100.37038,-115.40213,-1.84024,1.09865,-1.17557,-500.90884,-64.70264,428.34564,178.15976,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.10414,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.34379,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.10414,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.34379,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.10139,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.34791,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.84573,1.09865,-1.17557,-500.93015,-64.61143,428.29077,178.15427,88.35203,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.36439,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.36439,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09041,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.36439,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.09590,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.35615,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.09041,-1.17557,-500.93015,-64.61143,428.29077,178.15976,88.36439,-1.17557
0.01098,100.41432,-115.35818,-1.84024,1.08766,-1.17557,-500.88715,-64.54712,428.34045,178.15976,88.36851,-1.17557
0.01098,100.37038,-115.35818,-1.84024,1.08766,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.36851,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08766,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.36851,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08492,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.37263,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08492,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.37263,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08766,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.36851,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.09041,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.36439,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08492,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.37263,-1.17007
0.01098,100.37038,-115.35818,-1.83475,1.08766,-1.17007,-500.93015,-64.61143,428.29077,178.16525,88.36851,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08217,-1.17007,-500.93015,-64.61143,428.29077,178.15976,88.37675,-1.17007
0.01098,100.37038,-115.35818,-1.84024,1.08492,-1.16458,-500.93015,-64.61143,428.29077,178.15976,88.37263,-1.16458
0.01098,100.37038,-115.35818,-1.84024,1.09315,-1.16458,-500.93015,-64.61143,428.29077,178.15976,88.36027,-1.16458
0.01098,100.37038,-115.35818,-1.84024,1.08766,-1.16458,-500.93015,-64.61143,428.29077,178.15976,88.36851,-1.16458
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.16458,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.16458
0.01098,100.37038,-115.35818,-1.84573,1.07668,-1.16458,-500.93015,-64.61143,428.29077,178.15427,88.38499,-1.16458
0.01098,100.37038,-115.35818,-1.84573,1.08217,-1.16458,-500.93015,-64.61143,428.29077,178.15427,88.37675,-1.16458
0.01098,100.37038,-115.35818,-1.84024,1.07668,-1.16458,-500.93015,-64.61143,428.29077,178.15976,88.38499,-1.16458
0.01098,100.37038,-115.35818,-1.84573,1.07118,-1.15909,-500.93015,-64.61143,428.29077,178.15427,88.39323,-1.15909
0.01098,100.37038,-115.35818,-1.84573,1.07393,-1.15909,-500.93015,-64.61143,428.29077,178.15427,88.38911,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.84573,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.15427,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.85123,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.14877,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.84573,1.07118,-1.15909,-500.93015,-64.61143,428.29077,178.15427,88.39323,-1.15909
0.01098,100.37038,-115.35818,-1.84573,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.15427,88.38499,-1.15909
0.01098,100.37038,-115.31424,-1.84573,1.07942,-1.15909,-500.95148,-64.52029,428.23602,178.15427,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.84024,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.15976,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.07942,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.38087,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.08492,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.37263,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.08492,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.37263,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.08217,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.37675,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15359
0.01098,100.37038,-115.31424,-1.83475,1.07668,-1.15359,-500.95148,-64.52029,428.23602,178.16525,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.07393,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38911,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07118,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.39323,-1.15359
0.01098,100.37038,-115.35818,-1.84573,1.07393,-1.15359,-500.93015,-64.61143,428.29077,178.15427,88.38911,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.08492,-1.15909,-500.93015,-64.61143,428.29077,178.15976,88.37263,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.08492,-1.15909,-500.93015,-64.61143,428.29077,178.16525,88.37263,-1.15909
0.01098,100.37038,-115.35818,-1.83475,1.08217,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.37675,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.08492,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.37263,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.83475,1.08217,-1.15359,-500.93015,-64.61143,428.29077,178.16525,88.37675,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07393,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38911,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84573,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.15427,88.38499,-1.15359
0.01098,100.41432,-115.35818,-1.84024,1.08217,-1.15359,-500.88715,-64.54712,428.34045,178.15976,88.37675,-1.15359
0.01098,100.37038,-115.35818,-1.84573,1.07942,-1.15359,-500.93015,-64.61143,428.29077,178.15427,88.38087,-1.15359
0.01098,100.37038,-115.35818,-1.84573,1.07668,-1.15359,-500.93015,-64.61143,428.29077,178.15427,88.38499,-1.15359
0.01098,100.37038,-115.35818,-1.84573,1.07393,-1.15359,-500.93015,-64.61143,428.29077,178.15427,88.38911,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07393,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.38911,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.06844,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.39735,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.06569,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.40147,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07118,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.39323,-1.15359
0.01098,100.37038,-115.35818,-1.84024,1.07118,-1.15359,-500.93015,-64.61143,428.29077,178.15976,88.39323,-1.15359
